campaign_id,campaign_type,target_audience,duration,platform,impressions,clicks,leads,conversions,revenue,ad_spend,roi,language,engagement_score,customer_segment,date,ctr,cpc,cpa,roas
NY-CMP-1122,Influencer,Working Women,21,Facebook,74764,8071,3586,1901,885866,155.84,1.99,Hindi,18.13,Premium Shoppers,24-01-2025,0.10795302552030389,0.019308635856771155,0.08197790636507102,5684.45841889117
NY-CMP-1123,Social Media,Tier 2 City Customers,29,"Instagram, Email",74129,2626,1462,1163,623368,141.12,2.8,Hindi,7.08,Premium Shoppers,02-04-2025,0.03542473256080616,0.05373952779893374,0.12134135855546002,4417.2902494331065
NY-CMP-1124,Influencer,Tier 2 City Customers,29,Facebook,27923,2989,1452,817,625822,359.28,1.13,Hindi,18.83,Working Women,19-05-2025,0.10704437202306342,0.12020073603211776,0.4397552019583843,1741.878200846137
NY-CMP-1125,Paid Ads,College Students,28,"Instagram, Facebook, Email",19354,637,246,74,33522,1025.97,-0.56,English,4.94,Premium Shoppers,15-12-2024,0.032913092900692366,1.6106279434850863,13.864459459459459,32.67346998450247
NY-CMP-1126,Social Media,Tier 2 City Customers,8,"Instagram, Google",25188,1025,472,187,118558,480.96,0.32,Bengali,6.69,Tier 2 City Customers,26-11-2024,0.040693981260917896,0.4692292682926829,2.5719786096256683,246.5028276779774
NY-CMP-1127,Influencer,Premium Shoppers,18,WhatsApp,29617,2372,865,538,368530,168.8,3.06,Tamil,12.75,College Students,20-01-2025,0.08008913799507039,0.07116357504215852,0.3137546468401487,2183.2345971563977
NY-CMP-1128,SEO,Premium Shoppers,27,"Email, Instagram",25041,3511,991,379,223231,598.76,-0.02,Hindi,19.49,Working Women,04-12-2024,0.1402100555089653,0.17053830817430932,1.5798416886543536,372.8221658093393
NY-CMP-1129,Social Media,Working Women,11,"Email, Google",78990,2360,1125,732,453840,347.66,0.78,Hindi,5.34,Youth,21-05-2025,0.02987719964552475,0.1473135593220339,0.47494535519125686,1305.413334867399
NY-CMP-1130,Email,Youth,30,Facebook,88461,2327,999,358,100956,410.1,-0.31,Hindi,4.16,Youth,01-05-2025,0.026305377510993544,0.1762354963472282,1.1455307262569834,246.17410387710314
NY-CMP-1131,SEO,Tier 2 City Customers,16,Email,16853,656,378,287,80073,1039.27,-0.73,Tamil,7.84,Premium Shoppers,04-06-2025,0.03892482050673471,1.5842530487804878,3.6211498257839723,77.04735054413194
NY-CMP-1132,SEO,Working Women,20,"WhatsApp, Google",83484,6219,2837,1554,536130,69.08,3.99,Tamil,12.71,Youth,29-04-2025,0.07449331608451919,0.011107895159993568,0.04445302445302445,7761.001737116387
NY-CMP-1133,Paid Ads,Premium Shoppers,18,Facebook,79948,1641,630,499,279440,465.08,0.2,Tamil,3.46,Working Women,24-11-2024,0.02052584179716816,0.2834125533211456,0.9320240480961923,600.842865743528
NY-CMP-1134,SEO,College Students,10,"Email, Facebook",83836,9077,3824,1553,851044,106.54,4.14,Tamil,17.24,Premium Shoppers,10-06-2025,0.10827090987165418,0.011737358157981713,0.06860270444301353,7988.0232776422
NY-CMP-1135,Paid Ads,Youth,6,"WhatsApp, Google",82314,11125,4379,1588,1056020,82.69,7.04,Bengali,20.76,Tier 2 City Customers,17-12-2024,0.13515319386738586,0.0074328089887640445,0.05207178841309824,12770.830813883178
NY-CMP-1136,Email,Youth,13,"Instagram, YouTube, Google",15809,2154,449,305,195200,491.68,0.3,Bengali,18.39,Youth,17-12-2024,0.13625150230881145,0.228263695450325,1.6120655737704919,397.00618288317605
NY-CMP-1137,Influencer,Working Women,21,"Instagram, Facebook",23866,1157,471,295,98530,542.93,-0.38,Tamil,8.06,Premium Shoppers,22-01-2025,0.04847900779351379,0.4692566983578219,1.8404406779661016,181.47827528410662
NY-CMP-1138,SEO,Premium Shoppers,19,"WhatsApp, Google",73044,3187,1759,569,385782,184.41,2.68,English,7.55,Tier 2 City Customers,01-08-2024,0.04363123596736214,0.05786319422654534,0.32409490333919155,2091.9798275581584
NY-CMP-1139,Social Media,Tier 2 City Customers,23,Facebook,26385,2511,940,434,199640,653.94,-0.3,Hindi,14.72,Premium Shoppers,24-02-2025,0.09516770892552587,0.2604301075268817,1.5067741935483872,305.287946906444
NY-CMP-1140,Email,Premium Shoppers,5,"Email, YouTube, Facebook",68710,8506,4996,3472,2249856,38.16,15.98,Tamil,24.7,Tier 2 City Customers,30-05-2025,0.12379566293115994,0.004486245003526922,0.010990783410138249,58958.49056603774
NY-CMP-1141,Email,Premium Shoppers,17,"Google, WhatsApp",66210,5609,2776,1529,518331,101.69,2.33,Tamil,14.97,College Students,30-05-2025,0.08471529980365504,0.018129791406667855,0.06650752125572269,5097.167863113384
NY-CMP-1142,SEO,College Students,10,"WhatsApp, Google, Email",29278,3293,1504,1073,716764,254.52,1.62,English,20.05,College Students,07-04-2025,0.11247352961267847,0.07729122380807775,0.23720410065237651,2816.140185447116
NY-CMP-1143,Email,Premium Shoppers,30,"WhatsApp, Instagram, YouTube",35430,4351,1006,682,403062,165.63,2.57,Bengali,17.04,Youth,12-04-2025,0.12280553203499858,0.038067111008963456,0.2428592375366569,2433.5084223872486
NY-CMP-1144,SEO,College Students,14,Facebook,13214,530,213,156,118872,1568.28,-0.51,Hindi,6.8,College Students,03-09-2024,0.04010897532919631,2.959018867924528,10.053076923076922,75.79768918815518
NY-CMP-1145,Influencer,Youth,20,Instagram,54685,5423,2255,1052,724828,279.17,1.47,Hindi,15.96,Youth,12-01-2025,0.0991679619639755,0.051478886225336536,0.2653707224334601,2596.3678045635274
NY-CMP-1146,Paid Ads,Premium Shoppers,15,Facebook,40445,2689,1201,814,351648,75.35,4.73,Hindi,11.63,College Students,19-11-2024,0.066485350475955,0.028021569356638153,0.09256756756756757,4666.861313868613
NY-CMP-1147,Influencer,Premium Shoppers,18,"Email, Google",45821,2552,965,733,433936,245.74,1.41,Bengali,9.28,Premium Shoppers,06-12-2024,0.055694987014687586,0.09629310344827587,0.3352523874488404,1765.833808089851
NY-CMP-1148,Influencer,Youth,9,Instagram,51791,2432,1287,638,304326,421.13,0.13,English,8.41,Premium Shoppers,01-05-2025,0.04695796566971095,0.17316200657894737,0.6600783699059561,722.6414646308741
NY-CMP-1149,Influencer,Tier 2 City Customers,20,"Facebook, Email, YouTube",82365,9920,2972,2086,1410136,43.11,14.68,Hindi,18.18,College Students,17-02-2025,0.12043950707217872,0.004345766129032258,0.02066634707574305,32710.183252145674
NY-CMP-1150,SEO,Premium Shoppers,7,"Email, YouTube, Facebook",68867,5342,2966,1331,806586,174.47,2.47,Tamil,14.0,Working Women,27-07-2024,0.0775698084714014,0.032660052414825905,0.13108189331329828,4623.064137100934
NY-CMP-1151,Influencer,College Students,13,Email,28582,2086,630,411,286467,590.9,0.18,English,10.94,Premium Shoppers,30-03-2025,0.0729829962913722,0.28326941514860976,1.437712895377129,484.79776611947875
NY-CMP-1152,Social Media,Tier 2 City Customers,5,"Facebook, Instagram, WhatsApp",51059,4666,1088,708,489228,175.27,2.94,English,12.66,Tier 2 City Customers,11-12-2024,0.09138447678176227,0.03756322331761681,0.24755649717514125,2791.2820220231642
NY-CMP-1153,Email,College Students,24,Google,45295,1953,473,282,126618,1037.53,-0.57,English,5.98,Youth,19-12-2024,0.04311734186996357,0.5312493599590373,3.6791843971631204,122.03791697589467
NY-CMP-1154,Email,Premium Shoppers,18,Email,17721,1182,499,348,244644,562.61,0.25,Bengali,11.45,College Students,14-01-2025,0.06670052480108346,0.47598138747884944,1.6166954022988507,434.83763175201295
NY-CMP-1155,Social Media,Working Women,19,Email,69264,4578,2686,1713,426537,68.25,2.65,Tamil,12.96,Premium Shoppers,17-10-2024,0.0660949410949411,0.014908256880733946,0.03984238178633975,6249.626373626374
NY-CMP-1156,Influencer,Youth,20,WhatsApp,59293,3248,1030,375,159375,543.29,-0.22,Tamil,7.85,Youth,11-03-2025,0.05477881031487697,0.16726908866995072,1.4487733333333332,293.35161700012884
NY-CMP-1157,Social Media,Working Women,21,"Email, Instagram",95024,4526,2403,1110,698190,208.42,2.02,Hindi,8.46,Premium Shoppers,18-03-2025,0.04763007240276141,0.046049491825011044,0.18776576576576576,3349.9184339314847
NY-CMP-1158,Social Media,Premium Shoppers,9,Instagram,90608,4315,1453,798,454860,278.28,1.05,Bengali,7.25,College Students,11-04-2025,0.04762272647006887,0.06449130938586325,0.34872180451127816,1634.5407503234155
NY-CMP-1159,Influencer,Youth,23,"YouTube, Email, WhatsApp",82580,4262,1550,640,503040,111.02,6.08,Hindi,7.81,College Students,28-02-2025,0.051610559457495764,0.02604880337869545,0.17346875,4531.075481895155
NY-CMP-1160,Paid Ads,Tier 2 City Customers,30,"YouTube, Instagram, Email",63757,7705,2853,2135,1505175,121.85,4.79,Bengali,19.91,Working Women,30-07-2024,0.12084947535172609,0.01581440622972096,0.05707259953161592,12352.687730816579
NY-CMP-1161,Social Media,Working Women,30,"Email, Facebook, Instagram",11624,517,212,107,24182,602.61,-0.62,Tamil,7.19,College Students,15-04-2025,0.0444769442532691,1.1655899419729208,5.631869158878505,40.128773170043644
NY-CMP-1162,Influencer,College Students,14,"Instagram, YouTube",80088,8372,4336,1362,659208,164.45,1.94,Hindi,17.57,Working Women,08-12-2024,0.1045350114873639,0.019642857142857142,0.12074155653450806,4008.561872909699
NY-CMP-1163,Email,Tier 2 City Customers,22,Google,19512,1861,467,154,69454,749.47,-0.4,Tamil,12.72,Working Women,06-06-2025,0.09537720377203772,0.4027243417517464,4.8666883116883115,92.67082071330407
NY-CMP-1164,SEO,Youth,17,Email,88983,3681,1549,1150,326600,259.94,0.09,Hindi,7.17,Working Women,31-03-2025,0.04136745220997269,0.07061668024993208,0.22603478260869564,1256.443794721859
NY-CMP-1165,Social Media,College Students,7,"Facebook, Google, WhatsApp",17111,1661,476,293,221801,926.14,-0.18,Tamil,14.2,Working Women,17-07-2024,0.09707205890947344,0.5575797712221553,3.1608873720136517,239.48970997905283
NY-CMP-1166,SEO,College Students,24,"Email, YouTube, Facebook",34872,2630,1328,742,389550,288.64,0.82,English,13.48,College Students,21-04-2025,0.07541867400779996,0.10974904942965778,0.38900269541778976,1349.605044345898
NY-CMP-1167,Paid Ads,Tier 2 City Customers,10,Email,25223,1517,427,205,151495,1092.03,-0.32,Bengali,8.52,Premium Shoppers,19-03-2025,0.060143519803354084,0.7198615688859591,5.326975609756097,138.72787377636146
NY-CMP-1168,Social Media,College Students,24,"Instagram, Google",48451,4172,1639,744,575856,194.41,2.98,English,13.53,Tier 2 City Customers,23-08-2024,0.08610761387793854,0.04659875359539789,0.2613037634408602,2962.0698523738492
NY-CMP-1169,Influencer,College Students,8,WhatsApp,65218,3095,1207,605,203280,157.55,1.13,Tamil,7.52,Youth,30-03-2025,0.04745622374191174,0.05090468497576737,0.26041322314049586,1290.2570612503966
NY-CMP-1170,SEO,Youth,14,"Instagram, YouTube, WhatsApp",67143,6270,1563,996,367524,172.55,1.14,English,13.15,Premium Shoppers,13-04-2025,0.09338278003663822,0.027519936204146733,0.17324297188755022,2129.956534337873
NY-CMP-1171,Paid Ads,College Students,15,"Email, YouTube, Google",52106,6537,3340,2149,530803,87.02,1.84,Bengali,23.08,Tier 2 City Customers,14-06-2025,0.1254558016351284,0.013311916781398194,0.040493252675663095,6099.781659388646
NY-CMP-1172,SEO,Premium Shoppers,16,"Google, WhatsApp, YouTube",47178,5999,1619,787,208555,108.26,1.45,English,17.82,Working Women,05-09-2024,0.12715672559243715,0.01804634105684281,0.13756035578144854,1926.4271198965453
NY-CMP-1173,Social Media,College Students,20,"WhatsApp, Instagram",36818,4147,1962,821,605077,285.43,1.58,English,18.82,Premium Shoppers,30-10-2024,0.11263512412406974,0.0688280684832409,0.3476613885505481,2119.8787793854885
NY-CMP-1174,Influencer,Tier 2 City Customers,29,"Email, Instagram, Facebook",43779,6115,2546,830,486380,147.54,2.97,Hindi,21.68,Premium Shoppers,10-08-2024,0.139678841453665,0.024127555192150447,0.1777590361445783,3296.5975328724417
NY-CMP-1175,Email,Premium Shoppers,24,"Google, Email",86278,8468,2627,894,313794,209.55,0.68,Bengali,13.9,Working Women,06-01-2025,0.09814784765525394,0.024746102975909307,0.23439597315436242,1497.4659985683606
NY-CMP-1176,Social Media,Premium Shoppers,21,"YouTube, WhatsApp",76182,5221,1153,369,255717,457.74,0.51,Tamil,8.85,Youth,27-05-2025,0.0685332493239873,0.08767285960543958,1.2404878048780488,558.6511993708218
NY-CMP-1177,SEO,Working Women,6,"WhatsApp, Instagram, Email",19321,2135,842,668,315296,288.51,0.64,English,18.87,Tier 2 City Customers,31-05-2025,0.11050152683608509,0.1351334894613583,0.4319011976047904,1092.8425357873211
NY-CMP-1178,Social Media,Tier 2 City Customers,11,Instagram,84073,8987,2501,1391,299065,200.36,0.07,Tamil,15.32,Youth,03-02-2025,0.10689519822059401,0.02229442528096139,0.14404025880661395,1492.6382511479337
NY-CMP-1179,Paid Ads,College Students,12,WhatsApp,65938,3288,787,503,308842,584.84,0.05,Bengali,6.94,Working Women,14-11-2024,0.04986502472019169,0.17787104622871047,1.162703777335984,528.0794747281308
NY-CMP-1180,Email,Working Women,15,"Email, Instagram",74125,2515,789,398,280988,169.17,3.17,Hindi,4.99,Premium Shoppers,05-03-2025,0.033929173693086005,0.06726441351888668,0.4250502512562814,1660.980079210262
NY-CMP-1181,SEO,College Students,14,"YouTube, Facebook, WhatsApp",25506,1598,642,445,208260,621.85,-0.25,Hindi,10.53,Working Women,11-08-2024,0.06265192503724613,0.3891426783479349,1.3974157303370787,334.90391573530593
NY-CMP-1182,Email,Tier 2 City Customers,9,"Email, Facebook, WhatsApp",10381,1025,243,165,96690,1097.96,-0.47,Tamil,13.8,College Students,07-04-2025,0.09873807918312301,1.071180487804878,6.654303030303031,88.0633174250428
NY-CMP-1183,Email,Premium Shoppers,6,WhatsApp,90785,7279,3900,2596,1056572,43.42,8.37,Hindi,15.17,Working Women,31-12-2024,0.08017844357548053,0.005965105096853963,0.01672573189522342,24333.763242745277
NY-CMP-1184,Email,Youth,25,"Facebook, YouTube, Email",60728,6390,3134,1810,1134870,110.2,4.69,Tamil,18.66,Youth,27-02-2025,0.10522329073903307,0.017245696400625978,0.060883977900552486,10298.275862068966
NY-CMP-1185,Social Media,Working Women,7,Instagram,16698,556,128,57,42123,3507.65,-0.79,Tamil,4.44,Premium Shoppers,12-06-2025,0.03329740088633369,6.308723021582734,61.53771929824561,12.00889484412641
NY-CMP-1186,Email,Premium Shoppers,20,"Email, YouTube",97242,14022,3371,2067,824733,26.59,14.0,Bengali,20.01,Premium Shoppers,20-09-2024,0.14419695193434937,0.0018963058051633147,0.012864054184808902,31016.66039864611
NY-CMP-1187,SEO,Premium Shoppers,24,"Email, Google",90982,3250,1622,1245,750735,142.18,3.24,English,6.72,Tier 2 City Customers,03-02-2025,0.03572135147611615,0.04374769230769231,0.1142008032128514,5280.173020115347
NY-CMP-1188,Paid Ads,Working Women,26,"Google, YouTube, Facebook",32842,4033,1838,1444,1121988,191.29,3.06,Tamil,22.27,Tier 2 City Customers,29-11-2024,0.1228000730771573,0.04743119266055046,0.13247229916897507,5865.377176015474
NY-CMP-1189,Social Media,Youth,28,"Google, Email, YouTube",32021,3377,1323,474,179172,395.56,-0.04,Tamil,16.16,Premium Shoppers,05-05-2025,0.10546204053589832,0.11713355048859934,0.8345147679324895,452.95783193447267
NY-CMP-1190,SEO,Youth,15,YouTube,36796,1581,774,302,89392,638.87,-0.54,English,7.22,College Students,16-11-2024,0.04296662680726166,0.4040923466160658,2.11546357615894,139.92204986930048
NY-CMP-1191,Email,College Students,9,"Google, WhatsApp",12688,1029,579,357,234906,684.03,-0.04,Bengali,15.49,Tier 2 City Customers,07-06-2025,0.08110025220680958,0.6647521865889212,1.9160504201680673,343.4147625104162
NY-CMP-1192,Social Media,Working Women,21,Email,84359,11028,3084,1901,1186224,40.64,14.35,Tamil,18.98,Youth,17-05-2025,0.13072701193707845,0.003685165034457744,0.021378221988427145,29188.582677165356
NY-CMP-1193,Social Media,Working Women,9,"WhatsApp, YouTube, Facebook",52151,4951,1155,718,464546,255.1,1.54,Bengali,13.09,College Students,18-04-2025,0.09493585933155645,0.05152494445566552,0.3552924791086351,1821.0348882791063
NY-CMP-1194,Influencer,Premium Shoppers,7,"Email, Instagram",99006,13901,5326,2649,1491387,22.58,23.93,English,22.1,Premium Shoppers,27-05-2025,0.1404056319819001,0.0016243435724048628,0.008523971309928274,66049.02568644819
NY-CMP-1195,Influencer,College Students,9,Google,16548,1532,717,505,111100,231.54,-0.05,Tamil,16.64,Tier 2 City Customers,22-02-2025,0.09257916364515349,0.15113577023498695,0.45849504950495046,479.83069879934357
NY-CMP-1196,SEO,College Students,16,Facebook,82471,5797,3251,1940,1369640,101.63,5.95,English,13.32,Tier 2 City Customers,30-05-2025,0.07029137515005275,0.017531481800931517,0.052386597938144326,13476.729312210962
NY-CMP-1197,Social Media,Premium Shoppers,13,"Email, Google, WhatsApp",74621,4124,1052,353,110489,414.62,-0.25,English,7.41,Youth,29-08-2024,0.05526594390319079,0.10053831231813773,1.1745609065155806,266.4825623462448
NY-CMP-1198,Paid Ads,Premium Shoppers,12,"Google, Instagram",60166,7720,3135,1375,723250,184.29,1.85,Tamil,20.33,Youth,16-03-2025,0.12831167104344646,0.023871761658031086,0.1340290909090909,3924.5211351673993
NY-CMP-1199,Influencer,Working Women,14,Instagram,23232,1381,498,269,101413,931.68,-0.6,Tamil,9.25,Working Women,11-05-2025,0.05944387052341598,0.6746415640839971,3.4634944237918215,108.84960501459729
NY-CMP-1200,Influencer,Youth,14,"YouTube, Email",61590,3296,700,331,241299,606.17,0.2,English,7.03,Youth,28-02-2025,0.05351518103588245,0.18391080097087378,1.8313293051359516,398.07149809459395
NY-CMP-1201,SEO,Tier 2 City Customers,25,Instagram,45557,3992,1691,995,584065,291.77,1.01,Tamil,14.66,Tier 2 City Customers,01-08-2024,0.08762648989178391,0.07308867735470942,0.2932361809045226,2001.7993625115676
NY-CMP-1202,Influencer,Youth,20,Google,75362,2209,1054,805,509565,355.08,0.78,Hindi,5.4,Working Women,09-03-2025,0.029311854780924074,0.1607424173834314,0.44109316770186335,1435.0709699222712
NY-CMP-1203,Paid Ads,Premium Shoppers,5,Instagram,18060,1179,300,113,23504,2337.42,-0.91,English,8.82,Working Women,29-07-2024,0.06528239202657807,1.9825445292620867,20.685132743362832,10.055531312301596
NY-CMP-1204,SEO,College Students,26,"Instagram, Email",64756,8778,2316,1252,373096,85.43,2.49,Hindi,19.07,College Students,24-08-2024,0.13555500648588548,0.009732285258601049,0.06823482428115017,4367.271450310195
NY-CMP-1205,Paid Ads,Premium Shoppers,7,"YouTube, Email, Instagram",80324,5248,2799,1801,506081,35.88,6.83,English,12.26,Premium Shoppers,21-01-2025,0.06533539166376176,0.00683689024390244,0.01992226540810661,14104.821627647714
NY-CMP-1206,SEO,Youth,25,WhatsApp,87064,3404,1029,342,144666,375.62,0.13,Hindi,5.48,Premium Shoppers,14-04-2025,0.03909767527336212,0.11034665099882492,1.0983040935672514,385.1392364623822
NY-CMP-1207,Social Media,College Students,27,Facebook,83040,4982,1900,1479,535398,130.18,1.78,Tamil,10.07,Youth,31-10-2024,0.05999518304431599,0.026130068245684465,0.08801893171061528,4112.751574742664
NY-CMP-1208,Paid Ads,Working Women,30,"Instagram, WhatsApp, Google",43489,1996,1016,587,142641,379.31,-0.36,Bengali,8.28,Youth,06-09-2024,0.045896663524109545,0.19003507014028057,0.6461839863713799,376.05388732171576
NY-CMP-1209,Influencer,Tier 2 City Customers,14,"YouTube, WhatsApp, Instagram",63461,1321,748,494,186732,499.56,-0.24,Tamil,4.04,Working Women,26-04-2025,0.020815934195805297,0.3781680545041635,1.011255060728745,373.792937785251
NY-CMP-1210,Paid Ads,Working Women,21,"Email, Facebook, Instagram",98384,13210,3339,1900,1003200,147.05,2.59,Bengali,18.75,Tier 2 City Customers,24-02-2025,0.13426979996747437,0.011131718395155187,0.07739473684210527,6822.169330159809
